ola_fecha,entidad,cve_inegi,municipio,tipo_pregunta,universo,partido_contexto,actor,valor_pct,muestra_n,margen_error_pct,casa_encuestadora,pagina_fuente,estatus_dato,nota
2026-03-12,Jalisco,14039,Guadalajara,INTENCION_PARTIDO,Total de entrevistados,,PVEM,2.0,600,4.3,Massive Caller,3,PONDERADO,Marcador adyacente a PT; validado por residual
2026-04-12,Jalisco,14039,Guadalajara,INTENCION_PARTIDO,Total de entrevistados,,PVEM,1.9,600,4.3,Massive Caller,3,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,INTENCION_PARTIDO,Total de entrevistados,,PVEM,2.3,600,4.3,Massive Caller,3,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,INTENCION_PARTIDO,Total de entrevistados,,PVEM,3.2,600,4.3,Massive Caller,3,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,INTENCION_PARTIDO,Total de entrevistados,,PVEM,1.1,600,4.3,Massive Caller,3,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,INTENCION_PARTIDO,Total de entrevistados,,PVEM,1.7,600,4.3,Massive Caller,3,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,32.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,31.5,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,30.6,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,27.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,29.4,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,27.8,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,23.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,21.4,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,19.4,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,21.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,19.1,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,MIGUEL ÁNGEL MONRAZ IBARRA,21.4,600,4.3,Massive Caller,5,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,11.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,14.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,16.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,17.5,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,18.6,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,20.2,600,4.3,Massive Caller,5,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,9.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,12.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,15.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,13.2,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,14.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,16.7,600,4.3,Massive Caller,5,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,19.4,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,20.0,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,17.2,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,16.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,17.6,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,17.5,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,18.5,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,16.8,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,17.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,DIANA ARACELI GONZÁLEZ MARTÍNEZ,16.0,600,4.3,Massive Caller,5,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,17.1,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,16.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,,600,4.3,Massive Caller,5,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,15.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,16.1,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,14.0,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,15.8,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,13.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,JOSÉ MIGUEL MENDOZA LARA,14.9,600,4.3,Massive Caller,5,LITERAL,
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,PAOLA ESPINOSA SÁNCHEZ,14.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,PAOLA ESPINOSA SÁNCHEZ,12.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,PAOLA ESPINOSA SÁNCHEZ,9.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,PAOLA ESPINOSA SÁNCHEZ,8.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,PAOLA ESPINOSA SÁNCHEZ,10.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,PAOLA ESPINOSA SÁNCHEZ,7.1,600,4.3,Massive Caller,5,LITERAL,
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,CÉSAR MADRIGAL DÍAZ,7.9,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,CÉSAR MADRIGAL DÍAZ,5.3,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,CÉSAR MADRIGAL DÍAZ,6.5,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,CÉSAR MADRIGAL DÍAZ,6.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,CÉSAR MADRIGAL DÍAZ,5.7,600,4.3,Massive Caller,5,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PAN,CÉSAR MADRIGAL DÍAZ,3.6,600,4.3,Massive Caller,5,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,34.8,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,35.7,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,36.4,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,33.3,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,36.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,33.3,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,31.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,29.4,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,27.8,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,26.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,28.6,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,LAURA HARO RAMÍREZ,31.4,600,4.3,Massive Caller,7,LITERAL,
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,,600,4.3,Massive Caller,7,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,22.7,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,23.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,22.3,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,25.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,22.2,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,23.8,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,26.9,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,24.2,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,27.6,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,26.8,600,4.3,Massive Caller,7,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,21.8,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,21.5,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,18.2,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,20.6,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,19.5,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,19.7,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,21.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,22.4,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,20.3,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,19.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,20.3,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,17.4,600,4.3,Massive Caller,7,LITERAL,
2025-09-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,17.4,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-10-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,14.3,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,13.6,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,12.8,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,13.9,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,11.5,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,12.2,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,10.6,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,11.1,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,13.7,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,13.3,600,4.3,Massive Caller,7,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14039,Guadalajara,PRECANDIDATO,Condicional: declarantes del partido,PRI,HORTENSIA NOROÑA QUEZADA,13.7,600,4.3,Massive Caller,7,LITERAL,
